Timestamp,DeltaT_C,TempMotor_C,TempAmbienteEstimada_C
2025-11-17 10:59:58.322145,30.0369,39.47,9.43314
2025-11-17 11:00:08.322145,19.9793,28.8,8.82068
2025-11-17 11:00:18.322145,17.9217,26.7,8.77827
2025-11-17 11:00:28.322145,26.2862,35.41,9.12385
2025-11-17 11:00:38.322145,16.5343,25.98,9.44571
2025-11-17 11:00:48.322145,26.9437,36.62,9.67633
2025-11-17 11:00:58.322145,31.1206,39.78,8.65935
2025-11-17 11:01:08.322145,24.7921,34.02,9.22794
2025-11-17 11:01:18.322145,31.2825,39.94,8.65753
2025-11-17 11:01:28.322145,15.8364,25.23,9.3936
2025-11-17 11:01:38.322145,26.6366,36.31,9.67335
2025-11-17 11:01:48.322145,19.9275,29.15,9.22253
2025-11-17 11:01:58.322145,22.3761,31.25,8.87394
2025-11-17 11:02:08.322145,17.0362,26.06,9.02378
2025-11-17 11:02:18.322145,29.6562,39.32,9.66381
2025-11-17 11:02:28.322145,24.3896,33.16,8.77039
2025-11-17 11:02:38.322145,23.8003,33.31,9.50974
2025-11-17 11:02:48.322145,19.3757,28.2,8.82431
2025-11-17 11:02:58.322145,16.3759,25.32,8.94408
2025-11-17 11:03:08.322145,18.5961,28.04,9.44391
2025-11-17 11:03:18.322145,27.9364,37.18,9.24357
2025-11-17 11:03:28.322145,25.8949,34.57,8.67514
2025-11-17 11:03:38.322145,22.8181,32.25,9.43194
2025-11-17 11:03:48.322145,24.7061,33.6,8.89391
2025-11-17 11:03:58.322145,16.5324,25.72,9.18765
2025-11-17 11:04:08.322145,23.0935,32.23,9.13649
2025-11-17 11:04:18.322145,29.6691,38.52,8.85095
2025-11-17 11:04:28.322145,22.2678,31.68,9.41217
2025-11-17 11:04:38.322145,25.6856,35.03,9.34443
2025-11-17 11:04:48.322145,26.6971,35.23,8.53287
2025-11-17 11:04:58.322145,25.0942,34.06,8.96583
2025-11-17 11:05:08.322145,18.4451,26.95,8.50486
2025-11-17 11:05:18.322145,25.6144,34.55,8.93562
2025-11-17 11:05:28.322145,27.0856,36.4,9.31443
2025-11-17 11:05:38.322145,16.97,26.61,9.63995
2025-11-17 11:05:48.322145,29.5695,38.51,8.94045
2025-11-17 11:05:58.322145,29.5629,38.6,9.03705
2025-11-17 11:06:08.322145,23.4083,32.97,9.56174
2025-11-17 11:06:18.322145,26.1782,34.84,8.66178
2025-11-17 11:06:28.322145,26.0882,35.08,8.99179
2025-11-17 11:06:38.322145,24.4787,33.43,8.95133
2025-11-17 11:06:48.322145,16.791,26.33,9.53903
2025-11-17 11:06:58.322145,27.093,35.79,8.697
2025-11-17 11:07:08.322145,29.2348,38.79,9.55517
2025-11-17 11:07:18.322145,23.7187,33.33,9.61131
2025-11-17 11:07:28.322145,24.3891,33.9,9.51093
2025-11-17 11:07:38.322145,28.2947,37.31,9.01533
2025-11-17 11:07:48.322145,20.1669,29.01,8.84308
2025-11-17 11:07:58.322145,28.6133,37.19,8.57669
2025-11-17 11:08:08.322145,30.4635,39.5,9.03645
2025-11-17 11:08:18.322145,25.6718,35.09,9.41816
2025-11-17 11:08:28.322145,26.1727,35.22,9.04731
2025-11-17 11:08:38.322145,25.0734,34.14,9.0666
2025-11-17 11:08:48.322145,27.958,36.57,8.61196
2025-11-17 11:08:58.322145,23.7019,32.78,9.07806
2025-11-17 11:09:08.322145,19.1631,27.82,8.65692
2025-11-17 11:09:18.322145,20.2848,29.27,8.98515
2025-11-17 11:09:28.322145,24.0916,33.46,9.36842
2025-11-17 11:09:38.322145,29.7222,39.26,9.53784
2025-11-17 11:09:48.322145,27.8555,36.53,8.67453
2025-11-17 11:09:58.322145,25.7303,34.31,8.57973
2025-11-17 11:10:08.322145,16.9445,25.52,8.57547
2025-11-17 11:10:18.322145,29.7416,39.08,9.33843
2025-11-17 11:10:28.322145,18.2915,27,8.70853
2025-11-17 11:10:38.322145,28.6052,37.97,9.36482
2025-11-17 11:10:48.322145,25.6137,34.53,8.91628
2025-11-17 11:10:58.322145,18.5122,27.58,9.06781
2025-11-17 11:11:08.322145,16.3206,26.01,9.68945
2025-11-17 11:11:18.322145,25.38,35.07,9.69005
2025-11-17 11:11:28.322145,23.3141,32.26,8.94589
2025-11-17 11:11:38.322145,29.1858,37.85,8.66421
2025-11-17 11:11:48.322145,22.4674,31.1,8.63262
2025-11-17 11:11:58.322145,18.7544,27.78,9.02559
2025-11-17 11:12:08.322145,28.4821,36.99,8.5079
2025-11-17 11:12:18.322145,17.8936,26.88,8.98636
2025-11-17 11:12:28.322145,27.4492,36.76,9.31083
2025-11-17 11:12:38.322145,17.4834,27.18,9.6966
2025-11-17 11:12:48.322145,24.7341,33.68,8.94589
2025-11-17 11:12:58.322145,19.8507,29.53,9.67932
2025-11-17 11:13:08.322145,21.8859,31.34,9.45409
2025-11-17 11:13:18.322145,17.9886,27.01,9.02137
2025-11-17 11:13:28.322145,19.6652,29.36,9.69481
2025-11-17 11:13:38.322145,22.3953,31.53,9.13469
2025-11-17 11:13:48.322145,30.4253,39.95,9.52469
2025-11-17 11:13:58.322145,24.8457,33.82,8.97428
2025-11-17 11:14:08.322145,19.9857,29.21,9.22433
2025-11-17 11:14:18.322145,18.027,26.58,8.55296
2025-11-17 11:14:28.322145,23.1157,31.88,8.76433
2025-11-17 11:14:38.322145,30.0348,39,8.96522
2025-11-17 11:14:48.322145,27.977,36.64,8.663
2025-11-17 11:14:58.322145,20.5794,29.69,9.1106
2025-11-17 11:15:08.322145,16.9912,25.69,8.69882
2025-11-17 11:15:18.322145,28.1699,36.78,8.61013
2025-11-17 11:15:28.322145,26.1363,35.6,9.46367
2025-11-17 11:15:38.322145,30.0351,38.78,8.74493
2025-11-17 11:15:48.322145,22.2003,31.67,9.46965
2025-11-17 11:15:58.322145,24.9128,34.19,9.27721
2025-11-17 11:16:08.322145,24.8552,33.92,9.06479
2025-11-17 11:16:18.322145,28.3597,37.21,8.85034
2025-11-17 11:16:28.322145,16.7437,25.87,9.12626
2025-11-17 11:16:38.322145,20.3216,29.57,9.24837
2025-11-17 11:16:48.322145,17.1842,26.17,8.98576
2025-11-17 11:16:58.322145,22.2239,31.93,9.70614
2025-11-17 11:17:08.322145,21.7438,31.06,9.31623
2025-11-17 11:17:18.322145,26.5685,35.77,9.20148
2025-11-17 11:17:28.322145,18.9197,28.5,9.58026
2025-11-17 11:17:38.322145,22.059,31.09,9.03102
2025-11-17 11:17:48.322145,30.6054,39.96,9.35463
2025-11-17 11:17:58.322145,30.2093,38.82,8.61074
2025-11-17 11:18:08.322145,30.5454,39.87,9.32463
2025-11-17 11:18:18.322145,23.4551,32.65,9.19487
2025-11-17 11:18:28.322145,18.5987,28.03,9.43134
2025-11-17 11:18:38.322145,22.2391,31.13,8.89088
2025-11-17 11:18:48.322145,30.685,39.64,8.95496
2025-11-17 11:18:58.322145,21.2211,30.79,9.56891
2025-11-17 11:19:08.322145,28.1437,37.59,9.44631
2025-11-17 11:19:18.322145,23.2841,32.89,9.60594
2025-11-17 11:19:28.322145,16.9628,25.61,8.6472
2025-11-17 11:19:38.322145,24.7972,33.61,8.8128
2025-11-17 11:19:48.322145,29.6866,39.36,9.67335
2025-11-17 11:19:58.322145,29.405,38.34,8.93502
2025-11-17 11:20:08.322145,27.1802,35.78,8.5998
2025-11-17 11:20:18.322145,30.713,39.59,8.87697
2025-11-17 11:20:28.322145,29.0401,38.6,9.55995
2025-11-17 11:20:38.322145,23.6209,32.29,8.66907
2025-11-17 11:20:48.322145,26.3282,35.82,9.49179
2025-11-17 11:20:58.322145,18.894,28.23,9.33603
2025-11-17 11:21:08.322145,20.4915,29.2,8.70853
2025-11-17 11:21:18.322145,26.579,35.37,8.791
2025-11-17 11:21:28.322145,27.5506,36.88,9.32943
2025-11-17 11:21:38.322145,26.6503,35.52,8.86971
2025-11-17 11:21:48.322145,21.9085,30.91,9.00145
2025-11-17 11:21:58.322145,20.2825,29.36,9.07745
2025-11-17 11:22:08.322145,24.6372,33.22,8.58277
2025-11-17 11:22:18.322145,15.7793,25,9.22072
2025-11-17 11:22:28.322145,22.8565,32.5,9.64353
2025-11-17 11:22:38.322145,29.3128,38.38,9.06721
2025-11-17 11:22:48.322145,22.053,31.54,9.48701
2025-11-17 11:22:58.322145,24.9999,33.52,8.52008
2025-11-17 11:23:08.322145,27.056,35.85,8.79402
2025-11-17 11:23:18.322145,26.6128,35.52,8.90721
2025-11-17 11:23:28.322145,19.445,27.99,8.54505
2025-11-17 11:23:38.322145,26.1055,35.31,9.20449
2025-11-17 11:23:48.322145,17.3265,26.89,9.56353
2025-11-17 11:23:58.322145,31.1197,39.83,8.71035
2025-11-17 11:24:08.322145,25.0874,34.11,9.02257
2025-11-17 11:24:18.322145,29.3565,38.44,9.08348
2025-11-17 11:24:28.322145,30.0706,39.71,9.63936
2025-11-17 11:24:38.322145,17.713,26.82,9.10698
2025-11-17 11:24:48.322145,26.7199,35.86,9.14011
2025-11-17 11:24:58.322145,17.0758,26.07,8.99421
2025-11-17 11:25:08.322145,17.065,25.59,8.52496
2025-11-17 11:25:18.322145,31.3146,39.87,8.55539
2025-11-17 11:25:28.322145,16.2154,25.6,9.38461
2025-11-17 11:25:38.322145,18.9056,27.45,8.54444
2025-11-17 11:25:48.322145,19.5269,28.39,8.86305
2025-11-17 11:25:58.322145,26.063,35.25,9.18705
2025-11-17 11:26:08.322145,23.7862,33.49,9.70375
2025-11-17 11:26:18.322145,25.8126,35.48,9.66739
2025-11-17 11:26:28.322145,19.3294,27.9,8.5706
2025-11-17 11:26:38.322145,24.1129,33.54,9.42715
2025-11-17 11:26:48.322145,28.9748,38.16,9.18524
2025-11-17 11:26:58.322145,20.3975,29.86,9.46247
2025-11-17 11:27:08.322145,29.9009,39.52,9.61907
2025-11-17 11:27:18.322145,19.8693,28.69,8.82068
2025-11-17 11:27:28.322145,20.2102,29,8.78978
2025-11-17 11:27:38.322145,19.1044,27.72,8.6156
2025-11-17 11:27:48.322145,22.3444,31.89,9.54561
2025-11-17 11:27:58.322145,25.172,34.72,9.548
2025-11-17 11:28:08.322145,18.3259,27.97,9.64413
2025-11-17 11:28:18.322145,18.6766,27.19,8.51339
2025-11-17 11:28:28.322145,18.764,28.01,9.24597
2025-11-17 11:28:38.322145,19.3111,28.92,9.60892
2025-11-17 11:28:48.322145,17.0504,25.96,8.90963
2025-11-17 11:28:58.322145,23.6531,32.78,9.12686
2025-11-17 11:29:08.322145,19.702,28.32,8.61803
2025-11-17 11:29:18.322145,23.084,32.2,9.11602
2025-11-17 11:29:28.322145,30.7542,39.61,8.85579
2025-11-17 11:29:38.322145,25.2137,34.13,8.91628
2025-11-17 11:29:48.322145,22.7878,32.08,9.29222
2025-11-17 11:29:58.322145,26.4135,35.04,8.62654
2025-11-17 11:30:08.322145,27.9548,36.54,8.5852
2025-11-17 11:30:18.322145,27.2351,36.04,8.80493
2025-11-17 11:30:28.322145,24.5514,33.15,8.59858
2025-11-17 11:30:38.322145,23.3754,32.34,8.96462
2025-11-17 11:30:48.322145,23.6682,32.66,8.99179
2025-11-17 11:30:58.322145,28.5572,37.97,9.41277
2025-11-17 11:31:08.322145,24.3957,33.83,9.43433
2025-11-17 11:31:18.322145,23.8188,33.15,9.33123
2025-11-17 11:31:28.322145,19.2038,28.79,9.58623
2025-11-17 11:31:38.322145,24.4085,33.64,9.23155
2025-11-17 11:31:48.322145,24.4692,33.64,9.1708
2025-11-17 11:31:58.322145,20.9614,30.28,9.31863
2025-11-17 11:32:08.322145,17.6105,27.14,9.52947
2025-11-17 11:32:18.322145,29.0469,38.66,9.6131
2025-11-17 11:32:28.322145,29.4851,38.92,9.43493
2025-11-17 11:32:38.322145,26.0852,35.48,9.39479
2025-11-17 11:32:48.322145,24.6824,33.2,8.51765
2025-11-17 11:32:58.322145,17.4887,26.29,8.8013
2025-11-17 11:33:08.322145,24.5202,33.7,9.17983
2025-11-17 11:33:18.322145,22.9059,31.83,8.92414
2025-11-17 11:33:28.322145,23.1733,32.15,8.9767
2025-11-17 11:33:38.322145,27.0266,36.66,9.63339
2025-11-17 11:33:48.322145,29.8914,38.42,8.52861
2025-11-17 11:33:58.322145,25.5526,35.18,9.62742
2025-11-17 11:34:08.322145,25.3276,34.44,9.1124
2025-11-17 11:34:18.322145,24.391,33.39,8.99904
2025-11-17 11:34:28.322145,19.9459,28.96,9.01413
2025-11-17 11:34:38.322145,21.2492,30.37,9.12084
2025-11-17 11:34:48.322145,20.2894,29.89,9.60056
2025-11-17 11:34:58.322145,18.1685,27.68,9.51153
2025-11-17 11:35:08.322145,21.6098,31.01,9.40019
2025-11-17 11:35:18.322145,22.5846,31.7,9.11541
2025-11-17 11:35:28.322145,29.038,38.74,9.70197
2025-11-17 11:35:38.322145,16.9416,25.87,8.92837
2025-11-17 11:35:48.322145,22.2804,30.91,8.62958
2025-11-17 11:35:58.322145,18.3174,27.66,9.34263
2025-11-17 11:36:08.322145,21.5674,30.88,9.31263
2025-11-17 11:36:18.322145,19.6141,28.24,8.62594
2025-11-17 11:36:28.322145,21.0163,30.55,9.53365
2025-11-17 11:36:38.322145,25.4919,34.39,8.89814
2025-11-17 11:36:48.322145,25.9654,34.66,8.69457
2025-11-17 11:36:58.322145,30.7373,39.61,8.87273
2025-11-17 11:37:08.322145,27.6339,37.14,9.50615
2025-11-17 11:37:18.322145,18.101,27.22,9.11903
2025-11-17 11:37:28.322145,27.3712,36.67,9.29882
2025-11-17 11:37:38.322145,20.3882,29.5,9.1118
2025-11-17 11:37:48.322145,27.3044,35.83,8.52556
2025-11-17 11:37:58.322145,16.7667,26,9.23335
2025-11-17 11:38:08.322145,27.9105,36.73,8.81947
2025-11-17 11:38:18.322145,29.0031,37.66,8.65692
2025-11-17 11:38:28.322145,25.7506,35.02,9.2694
2025-11-17 11:38:38.322145,19.2964,28.29,8.99361
2025-11-17 11:38:48.322145,23.0202,32.12,9.09975
2025-11-17 11:38:58.322145,17.4865,27.01,9.52349
2025-11-17 11:39:08.322145,16.906,26.5,9.59399
2025-11-17 11:39:18.322145,28.1842,37.54,9.35583
2025-11-17 11:39:28.322145,24.9344,34.28,9.34563
2025-11-17 11:39:38.322145,30.8854,39.68,8.79463
2025-11-17 11:39:48.322145,17.7082,27.2,9.49179
2025-11-17 11:39:58.322145,21.1524,29.85,8.6976
2025-11-17 11:40:08.322145,26.828,36.37,9.54202
2025-11-17 11:40:18.322145,23.9168,33.26,9.34323
2025-11-17 11:40:28.322145,21.4505,30.91,9.45948
2025-11-17 11:40:38.322145,20.619,30.17,9.55099
2025-11-17 11:40:48.322145,22.1783,31.31,9.13168
2025-11-17 11:40:58.322145,24.1538,33.82,9.6662
2025-11-17 11:41:08.322145,24.6485,33.85,9.20148
2025-11-17 11:41:18.322145,29.495,39.16,9.665
2025-11-17 11:41:28.322145,21.1693,29.91,8.74068
2025-11-17 11:41:38.322145,28.8886,37.8,8.91144
2025-11-17 11:41:48.322145,21.1924,30.61,9.41756
2025-11-17 11:41:58.322145,26.8864,35.39,8.50364
2025-11-17 11:42:08.322145,26.2288,35.59,9.36122
2025-11-17 11:42:18.322145,15.6378,25.31,9.67216
2025-11-17 11:42:28.322145,20.8845,30.54,9.65546
2025-11-17 11:42:38.322145,16.3057,25.03,8.7243
2025-11-17 11:42:48.322145,28.8187,37.62,8.8013
2025-11-17 11:42:58.322145,18.98,28.09,9.10999
2025-11-17 11:43:08.322145,21.733,31.33,9.59698
2025-11-17 11:43:18.322145,19.2801,28.36,9.07986
2025-11-17 11:43:28.322145,30.9625,39.86,8.89753
2025-11-17 11:43:38.322145,15.9962,25.58,9.58384
2025-11-17 11:43:48.322145,22.4966,32.13,9.63339
2025-11-17 11:43:58.322145,16.3286,26.03,9.70137
2025-11-17 11:44:08.322145,16.0776,25.41,9.33243
2025-11-17 11:44:18.322145,18.81,28.41,9.59997
2025-11-17 11:44:28.322145,17.3706,26.73,9.35942
2025-11-17 11:44:38.322145,25.1252,34.46,9.33483
2025-11-17 11:44:48.322145,19.3027,28.77,9.46726
2025-11-17 11:44:58.322145,29.096,37.95,8.85398
2025-11-17 11:45:08.322145,18.0581,27.2,9.14191
2025-11-17 11:45:18.322145,18.1533,27.62,9.46666
2025-11-17 11:45:28.322145,25.3408,34.69,9.34923
2025-11-17 11:45:38.322145,20.6871,29.82,9.13288
2025-11-17 11:45:48.322145,19.5803,28.73,9.14974
2025-11-17 11:45:58.322145,22.9452,32.44,9.49478
2025-11-17 11:46:08.322145,26.5167,35.41,8.8933
2025-11-17 11:46:18.322145,18.9013,27.98,9.07866
2025-11-17 11:46:28.322145,27.0008,36.41,9.40918
2025-11-17 11:46:38.322145,26.788,35.42,8.63201
2025-11-17 11:46:48.322145,18.8268,28,9.17321
2025-11-17 11:46:58.322145,16.6909,25.79,9.09915
2025-11-17 11:47:08.322145,30.4435,39.97,9.52648
2025-11-17 11:47:18.322145,24.3134,33.22,8.9066
2025-11-17 11:47:28.322145,29.8619,38.41,8.54809
2025-11-17 11:47:38.322145,17.7768,27.28,9.50316
2025-11-17 11:47:48.322145,27.5844,36.54,8.95556
2025-11-17 11:47:58.322145,26.0962,35.35,9.25378
2025-11-17 11:48:08.322145,23.6289,32.71,9.08107
2025-11-17 11:48:18.322145,21.6376,30.75,9.1124
2025-11-17 11:48:28.322145,30.7698,39.68,8.91023
2025-11-17 11:48:38.322145,26.2244,35.4,9.17562
2025-11-17 11:48:48.322145,20.0033,29.58,9.57668
2025-11-17 11:48:58.322145,17.4709,26.14,8.66907
2025-11-17 11:49:08.322145,19.7761,29.45,9.67395
2025-11-17 11:49:18.322145,31.0039,39.79,8.78615
2025-11-17 11:49:28.322145,18.122,27.67,9.548
2025-11-17 11:49:38.322145,23.4279,32.63,9.20208
2025-11-17 11:49:48.322145,16.5284,25.34,8.81159
2025-11-17 11:49:58.322145,23.1982,32.06,8.86184
2025-11-17 11:50:08.322145,26.2251,35.8,9.57488
2025-11-17 11:50:18.322145,27.3508,36.83,9.47923
2025-11-17 11:50:28.322145,30.0284,39.38,9.35163
2025-11-17 11:50:38.322145,27.223,35.79,8.56695
2025-11-17 11:50:48.322145,25.6036,34.99,9.3864
2025-11-17 11:50:58.322145,23.0387,32.57,9.53126
2025-11-17 11:51:08.322145,19.0227,27.6,8.57729
2025-11-17 11:51:18.322145,25.4645,34.33,8.86547
2025-11-17 11:51:28.322145,28.9336,38.42,9.48641
2025-11-17 11:51:38.322145,19.1042,27.82,8.71581
2025-11-17 11:51:48.322145,20.8748,30.26,9.3852
2025-11-17 11:51:58.322145,23.5137,32.17,8.65631
2025-11-17 11:52:08.322145,29.5672,38.83,9.26279
2025-11-17 11:52:18.322145,17.3626,26.77,9.40738
2025-11-17 11:52:28.322145,26.7464,36.02,9.2736
2025-11-17 11:52:38.322145,26.157,35.65,9.49299
2025-11-17 11:52:48.322145,19.5015,28.97,9.46846
2025-11-17 11:52:58.322145,28.374,37.54,9.16599
2025-11-17 11:53:08.322145,27.8808,36.41,8.52922
2025-11-17 11:53:18.322145,22.2177,30.84,8.62229
2025-11-17 11:53:28.322145,21.6689,30.88,9.2111
2025-11-17 11:53:38.322145,23.5515,32.28,8.72855
2025-11-17 11:53:48.322145,16.8339,26.34,9.50615
2025-11-17 11:53:58.322145,29.1197,38.35,9.23034
2025-11-17 11:54:08.322145,22.1358,31.02,8.88423
2025-11-17 11:54:18.322145,23.8738,32.9,9.02619
2025-11-17 11:54:28.322145,28.7311,38.19,9.45888
2025-11-17 11:54:38.322145,29.5016,38.67,9.1684
2025-11-17 11:54:48.322145,26.2569,34.85,8.59311
2025-11-17 11:54:58.322145,22.1279,31.28,9.15215
2025-11-17 11:55:08.322145,23.0036,32.49,9.48641
2025-11-17 11:55:18.322145,30.3554,39.17,8.81462
2025-11-17 11:55:28.322145,19.244,28.15,8.906
2025-11-17 11:55:38.322145,31.0157,39.8,8.78433
2025-11-17 11:55:48.322145,27.8757,36.64,8.76433
2025-11-17 11:55:58.322145,22.9887,32.03,9.04128
2025-11-17 11:56:08.322145,27.7944,37.27,9.47564
2025-11-17 11:56:18.322145,24.7838,33.81,9.02619
2025-11-17 11:56:28.322145,24.4635,33.68,9.21652
2025-11-17 11:56:38.322145,27.7902,36.32,8.52983
2025-11-17 11:56:48.322145,16.5874,25.84,9.25258
2025-11-17 11:56:58.322145,27.1052,35.77,8.66482
2025-11-17 11:57:08.322145,24.7593,33.58,8.82068
2025-11-17 11:57:18.322145,30.7995,39.74,8.94045
2025-11-17 11:57:28.322145,28.8833,38.54,9.65666
2025-11-17 11:57:38.322145,24.3875,33.36,8.97247
2025-11-17 11:57:48.322145,22.7477,31.96,9.21231
2025-11-17 11:57:58.322145,16.851,26.13,9.27901
2025-11-17 11:58:08.322145,19.693,28.96,9.267
2025-11-17 11:58:18.322145,27.8666,36.38,8.51339
2025-11-17 11:58:28.322145,29.6864,38.24,8.55357
2025-11-17 11:58:38.322145,26.5578,35.85,9.29222
2025-11-17 11:58:48.322145,19.902,28.69,8.78797
2025-11-17 11:58:58.322145,23.3842,32.62,9.23575
2025-11-17 11:59:08.322145,21.166,30.55,9.38401
2025-11-17 11:59:18.322145,18.4784,27.23,8.7516
2025-11-17 11:59:28.322145,30.3751,39.08,8.70489
2025-11-17 11:59:38.322145,21.8514,31.14,9.28862
2025-11-17 11:59:48.322145,24.7636,33.82,9.05635
2025-11-17 11:59:58.322145,28.3597,37.34,8.98032
2025-11-17 12:00:08.322145,16.5386,25.47,8.93139
2025-11-17 12:00:18.322145,23.0386,32.21,9.1714
2025-11-17 12:00:28.322145,27.8033,36.31,8.50669
2025-11-17 12:00:38.322145,19.6781,28.87,9.19186
2025-11-17 12:00:48.322145,30.2751,38.98,8.70489
2025-11-17 12:00:58.322145,25.7808,34.57,8.78918
2025-11-17 12:01:08.322145,18.1137,27.32,9.20629
2025-11-17 12:01:18.322145,26.5887,35.2,8.61135
2025-11-17 12:01:28.322145,26.1186,35.05,8.93139
2025-11-17 12:01:38.322145,20.877,30.12,9.24296
2025-11-17 12:01:48.322145,30.6744,39.2,8.52556
2025-11-17 12:01:58.322145,24.1936,33.25,9.05635
2025-11-17 12:02:08.322145,21.0319,29.67,8.63809
2025-11-17 12:02:18.322145,21.7338,31.05,9.31623
2025-11-17 12:02:28.322145,20.084,28.97,8.88604
2025-11-17 12:02:38.322145,18.1109,27.26,9.14914
2025-11-17 12:02:48.322145,30.5733,39.72,9.14673
2025-11-17 12:02:58.322145,18.2795,26.83,8.55052
2025-11-17 12:03:08.322145,16.6045,25.75,9.14552
2025-11-17 12:03:18.322145,26.5208,35.33,8.80917
2025-11-17 12:03:28.322145,31.3452,39.9,8.55478
2025-11-17 12:03:38.322145,25.3918,34.11,8.71824
2025-11-17 12:03:48.322145,24.4378,33.85,9.41217
2025-11-17 12:03:58.322145,17.9284,27.19,9.26159
2025-11-17 12:04:08.322145,27.8662,36.89,9.02378
2025-11-17 12:04:18.322145,19.0506,28.04,8.98938
2025-11-17 12:04:28.322145,29.6924,39.08,9.3876
2025-11-17 12:04:38.322145,16.1617,25.85,9.68826
2025-11-17 12:04:48.322145,28.7674,37.31,8.54261
2025-11-17 12:04:58.322145,20.6258,30.05,9.42415
2025-11-17 12:05:08.322145,21.7235,30.33,8.60648
2025-11-17 12:05:18.322145,25.5711,34.52,8.94891
2025-11-17 12:05:28.322145,17.2618,25.98,8.71824
2025-11-17 12:05:38.322145,27.0074,36.55,9.54262
2025-11-17 12:05:48.322145,26.2905,35.51,9.21952
2025-11-17 12:05:58.322145,24.0606,33.62,9.55935
2025-11-17 12:06:08.322145,22.2845,31.51,9.22553
2025-11-17 12:06:18.322145,23.8954,33.05,9.15455
2025-11-17 12:06:28.322145,21.4247,30.51,9.08529
2025-11-17 12:06:38.322145,26.4427,36.1,9.65725
2025-11-17 12:06:48.322145,17.2979,26.28,8.98213
2025-11-17 12:06:58.322145,22.4106,31.74,9.32943
2025-11-17 12:07:08.322145,21.6224,30.78,9.15756
2025-11-17 12:07:18.322145,21.6386,31.01,9.37142
2025-11-17 12:07:28.322145,26.9052,36.44,9.53485
2025-11-17 12:07:38.322145,21.4478,30.22,8.77221
2025-11-17 12:07:48.322145,19.9078,29.23,9.32223
2025-11-17 12:07:58.322145,25.0761,34.13,9.05394
2025-11-17 12:08:08.322145,18.5035,27.45,8.9465
2025-11-17 12:08:18.322145,24.2831,33.8,9.51691
2025-11-17 12:08:28.322145,16.1223,25.16,9.03766
2025-11-17 12:08:38.322145,24.9328,33.6,8.66725
2025-11-17 12:08:48.322145,27.8579,36.84,8.98213
2025-11-17 12:08:58.322145,21.5353,30.62,9.08469
2025-11-17 12:09:08.322145,23.3326,32.68,9.34743
2025-11-17 12:09:18.322145,18.1332,27.8,9.66679
2025-11-17 12:09:28.322145,18.3241,26.86,8.53591
2025-11-17 12:09:38.322145,22.3263,31.3,8.97368
2025-11-17 12:09:48.322145,15.5188,25.21,9.69124
2025-11-17 12:09:58.322145,23.1303,32.02,8.88967
2025-11-17 12:10:08.322145,15.7824,25.14,9.35763
2025-11-17 12:10:18.322145,22.0906,31.58,9.4894
2025-11-17 12:10:28.322145,26.8961,36.34,9.44391
2025-11-17 12:10:38.322145,21.1316,30.5,9.36842
2025-11-17 12:10:48.322145,28.7367,37.79,9.05334
2025-11-17 12:10:58.322145,25.4656,34.1,8.63444
2025-11-17 12:11:08.322145,25.2978,34.13,8.83218
2025-11-17 12:11:18.322145,30.4528,39.12,8.66725
2025-11-17 12:11:28.322145,29.684,39.08,9.39599
2025-11-17 12:11:38.322145,23.3777,32.3,8.92232
2025-11-17 12:11:48.322145,29.214,38.1,8.88604
2025-11-17 12:11:58.322145,22.1117,30.85,8.73825
2025-11-17 12:12:08.322145,25.6514,34.83,9.17863
2025-11-17 12:12:18.322145,19.478,28.73,9.25198
2025-11-17 12:12:28.322145,22.3065,31.91,9.60355
2025-11-17 12:12:38.322145,29.6378,39.05,9.41217
2025-11-17 12:12:48.322145,15.7452,25.17,9.42475
2025-11-17 12:12:58.322145,28.2672,37.86,9.5928
2025-11-17 12:13:08.322145,24.1718,32.85,8.67818
2025-11-17 12:13:18.322145,17.4248,26.16,8.73522
2025-11-17 12:13:28.322145,19.381,28.78,9.39899
2025-11-17 12:13:38.322145,18.0253,27.16,9.13469
2025-11-17 12:13:48.322145,16.5096,25.8,9.29042
2025-11-17 12:13:58.322145,24.4118,32.98,8.56817
2025-11-17 12:14:08.322145,21.6839,30.47,8.78615
2025-11-17 12:14:18.322145,25.665,35.33,9.665
2025-11-17 12:14:28.322145,22.0702,31.1,9.02981
2025-11-17 12:14:38.322145,17.7862,27.04,9.25378
2025-11-17 12:14:48.322145,24.4546,33.79,9.33543
2025-11-17 12:14:58.322145,25.061,33.62,8.55904
2025-11-17 12:15:08.322145,21.5726,30.92,9.34743
2025-11-17 12:15:18.322145,20.2,29.59,9.39
2025-11-17 12:15:28.322145,21.7623,31.29,9.52767
2025-11-17 12:15:38.322145,30.0629,39.2,9.1371
2025-11-17 12:15:48.322145,17.5702,26.6,9.02981
2025-11-17 12:15:58.322145,24.4586,33.74,9.28141
2025-11-17 12:16:08.322145,30.5053,39.52,9.01473
2025-11-17 12:16:18.322145,30.1888,39.07,8.8812
2025-11-17 12:16:28.322145,22.1489,31.6,9.4511
2025-11-17 12:16:38.322145,17.9205,26.44,8.51948
2025-11-17 12:16:48.322145,19.9895,29.67,9.68051
2025-11-17 12:16:58.322145,26.7894,36.21,9.42056
2025-11-17 12:17:08.322145,17.2639,26.84,9.57608
2025-11-17 12:17:18.322145,26.8384,36.25,9.41157
2025-11-17 12:17:28.322145,26.9259,35.87,8.94408
2025-11-17 12:17:38.322145,30.4591,39.04,8.58094
