Timestamp,Presion_hPa,Temp_Motor_C,Luminosidad_RAW,Distancia_cm,Estado_Operacion
2025-11-17 11:21:08.322145,903.39,29.2,0,25.37,0
2025-11-17 11:21:18.322145,904.75,35.37,1,29.77,1
2025-11-17 11:21:28.322145,913.68,36.88,1,14.76,1
2025-11-17 11:21:38.322145,906.05,35.52,0,99.0,0
2025-11-17 11:21:48.322145,908.23,30.91,0,16.47,0
2025-11-17 11:21:58.322145,909.49,29.36,0,62.35,0
2025-11-17 11:22:08.322145,901.32,33.22,0,36.66,0
2025-11-17 11:22:18.322145,911.87,25.0,1,110.13,1
2025-11-17 11:22:28.322145,918.93,32.5,1,90.43,1
2025-11-17 11:22:38.322145,909.32,38.38,0,31.81,0
2025-11-17 11:22:48.322145,916.31,31.54,0,70.82,0
2025-11-17 11:22:58.322145,900.29,33.52,1,30.1,1
2025-11-17 11:23:08.322145,904.8,35.85,0,80.15,0
2025-11-17 11:23:18.322145,906.67,35.52,0,104.58,0
2025-11-17 11:23:28.322145,900.7,27.99,0,63.88,0
2025-11-17 11:23:38.322145,911.6,35.31,0,64.27,0
2025-11-17 11:23:48.322145,917.59,26.89,0,100.62,0
2025-11-17 11:23:58.322145,903.42,39.83,1,93.54,1
2025-11-17 11:24:08.322145,908.58,34.11,1,24.54,1
2025-11-17 11:24:18.322145,909.59,38.44,1,64.4,1
2025-11-17 11:24:28.322145,918.86,39.71,1,20.75,1
2025-11-17 11:24:38.322145,909.98,26.82,1,37.59,1
2025-11-17 11:24:48.322145,910.53,35.86,1,107.22,1
2025-11-17 11:24:58.322145,908.11,26.07,1,86.67,1
2025-11-17 11:25:08.322145,900.37,25.59,1,113.64,1
2025-11-17 11:25:18.322145,900.87,39.87,1,12.16,1
2025-11-17 11:25:28.322145,914.6,25.6,1,58.57,1
2025-11-17 11:25:38.322145,900.69,27.45,1,70.49,1
2025-11-17 11:25:48.322145,905.94,28.39,1,32.33,1
2025-11-17 11:25:58.322145,911.31,35.25,0,19.72,0
2025-11-17 11:26:08.322145,919.94,33.49,0,83.17,0
2025-11-17 11:26:18.322145,919.33,35.48,0,85.47,0
2025-11-17 11:26:28.322145,901.12,27.9,1,44.65,1
2025-11-17 11:26:38.322145,915.31,33.54,0,69.04,0
2025-11-17 11:26:48.322145,911.28,38.16,1,55.79,1
2025-11-17 11:26:58.322145,915.9,29.86,1,81.03,1
2025-11-17 11:27:08.322145,918.52,39.52,1,60.55,1
2025-11-17 11:27:18.322145,905.24,28.69,1,68.2,1
2025-11-17 11:27:28.322145,904.73,29.0,1,54.53,1
2025-11-17 11:27:38.322145,901.86,27.72,0,84.93,0
2025-11-17 11:27:48.322145,917.29,31.89,0,89.12,0
2025-11-17 11:27:58.322145,917.33,34.72,0,83.84,0
2025-11-17 11:28:08.322145,918.94,27.97,0,47.14,0
2025-11-17 11:28:18.322145,900.18,27.19,1,12.15,1
2025-11-17 11:28:28.322145,912.29,28.01,1,19.66,1
2025-11-17 11:28:38.322145,918.35,28.92,1,59.91,1
2025-11-17 11:28:48.322145,906.71,25.96,1,95.79,1
2025-11-17 11:28:58.322145,910.31,32.78,0,56.39,0
2025-11-17 11:29:08.322145,901.9,28.32,1,78.97,1
2025-11-17 11:29:18.322145,910.13,32.2,1,26.54,1
2025-11-17 11:29:28.322145,905.82,39.61,1,45.01,1
2025-11-17 11:29:38.322145,906.82,34.13,1,19.89,1
2025-11-17 11:29:48.322145,913.06,32.08,0,14.26,0
2025-11-17 11:29:58.322145,902.04,35.04,0,69.37,0
2025-11-17 11:30:08.322145,901.36,36.54,1,112.79,1
2025-11-17 11:30:18.322145,904.98,36.04,0,66.24,0
2025-11-17 11:30:28.322145,901.58,33.15,1,46.51,1
2025-11-17 11:30:38.322145,907.62,32.34,1,108.81,1
2025-11-17 11:30:48.322145,908.07,32.66,0,70.62,0
2025-11-17 11:30:58.322145,915.07,37.97,1,42.43,1
2025-11-17 11:31:08.322145,915.43,33.83,1,69.74,1
2025-11-17 11:31:18.322145,913.71,33.15,1,90.89,1
2025-11-17 11:31:28.322145,917.97,28.79,0,55.09,0
2025-11-17 11:31:38.322145,912.05,33.64,0,28.39,0
2025-11-17 11:31:48.322145,911.04,33.64,0,105.1,0
2025-11-17 11:31:58.322145,913.5,30.28,0,77.96,0
2025-11-17 11:32:08.322145,917.02,27.14,1,60.44,1
2025-11-17 11:32:18.322145,918.42,38.66,1,65.73,1
2025-11-17 11:32:28.322145,915.44,38.92,1,50.5,1
2025-11-17 11:32:38.322145,914.77,35.48,1,13.86,1
2025-11-17 11:32:48.322145,900.25,33.2,1,60.59,1
2025-11-17 11:32:58.322145,904.92,26.29,0,114.03,0
2025-11-17 11:33:08.322145,911.19,33.7,1,57.32,1
2025-11-17 11:33:18.322145,906.95,31.83,0,22.03,0
2025-11-17 11:33:28.322145,907.82,32.15,1,76.18,1
2025-11-17 11:33:38.322145,918.76,36.66,1,63.23,1
2025-11-17 11:33:48.322145,900.43,38.42,1,111.27,1
2025-11-17 11:33:58.322145,918.66,35.18,1,67.95,1
2025-11-17 11:34:08.322145,910.07,34.44,1,29.63,1
2025-11-17 11:34:18.322145,908.19,33.39,1,15.38,1
2025-11-17 11:34:28.322145,908.44,28.96,0,63.79,0
2025-11-17 11:34:38.322145,910.21,30.37,0,99.53,0
2025-11-17 11:34:48.322145,918.21,29.89,0,77.93,0
2025-11-17 11:34:58.322145,916.72,27.68,1,57.54,1
2025-11-17 11:35:08.322145,914.86,31.01,0,94.3,0
2025-11-17 11:35:18.322145,910.12,31.7,0,71.1,0
2025-11-17 11:35:28.322145,919.91,38.74,1,99.08,1
2025-11-17 11:35:38.322145,907.02,25.87,1,24.48,1
2025-11-17 11:35:48.322145,902.09,30.91,1,62.52,1
2025-11-17 11:35:58.322145,913.9,27.66,1,59.23,1
2025-11-17 11:36:08.322145,913.4,30.88,1,23.51,1
2025-11-17 11:36:18.322145,902.03,28.24,1,92.48,1
2025-11-17 11:36:28.322145,917.09,30.55,1,23.72,1
2025-11-17 11:36:38.322145,906.52,34.39,0,90.97,0
2025-11-17 11:36:48.322145,903.16,34.66,0,60.09,0
2025-11-17 11:36:58.322145,906.1,39.61,1,101.51,1
2025-11-17 11:37:08.322145,916.63,37.14,1,73.91,1
2025-11-17 11:37:18.322145,910.18,27.22,1,21.95,1
2025-11-17 11:37:28.322145,913.17,36.67,1,23.09,1
2025-11-17 11:37:38.322145,910.06,29.5,1,57.25,1
2025-11-17 11:37:48.322145,900.38,35.83,0,14.11,0
2025-11-17 11:37:58.322145,912.08,26.0,1,101.75,1
2025-11-17 11:38:08.322145,905.22,36.73,0,39.33,0
2025-11-17 11:38:18.322145,902.54,37.66,1,86.82,1
2025-11-17 11:38:28.322145,912.68,35.02,0,70.62,0
2025-11-17 11:38:38.322145,908.1,28.29,1,54.1,1
2025-11-17 11:38:48.322145,909.86,32.12,1,12.48,1
2025-11-17 11:38:58.322145,916.92,27.01,1,25.44,1
2025-11-17 11:39:08.322145,918.1,26.5,1,85.96,1
2025-11-17 11:39:18.322145,914.12,37.54,0,82.71,0
2025-11-17 11:39:28.322145,913.95,34.28,1,20.03,1
2025-11-17 11:39:38.322145,904.81,39.68,0,48.1,0
2025-11-17 11:39:48.322145,916.39,27.2,0,58.58,0
2025-11-17 11:39:58.322145,903.21,29.85,1,57.45,1
2025-11-17 11:40:08.322145,917.23,36.37,0,113.86,0
2025-11-17 11:40:18.322145,913.91,33.26,1,82.34,1
2025-11-17 11:40:28.322145,915.85,30.91,1,16.14,1
2025-11-17 11:40:38.322145,917.38,30.17,1,91.29,1
2025-11-17 11:40:48.322145,910.39,31.31,0,84.4,0
2025-11-17 11:40:58.322145,919.31,33.82,0,97.77,0
2025-11-17 11:41:08.322145,911.55,33.85,0,18.28,0
2025-11-17 11:41:18.322145,919.29,39.16,0,50.52,0
2025-11-17 11:41:28.322145,903.92,29.91,1,24.94,1
2025-11-17 11:41:38.322145,906.74,37.8,1,54.73,1
2025-11-17 11:41:48.322145,915.15,30.61,0,84.24,0
2025-11-17 11:41:58.322145,900.02,35.39,1,111.4,1
2025-11-17 11:42:08.322145,914.21,35.59,1,48.41,1
2025-11-17 11:42:18.322145,919.41,25.31,1,91.13,1
2025-11-17 11:42:28.322145,919.13,30.54,1,114.7,1
2025-11-17 11:42:38.322145,903.65,25.03,0,43.86,0
2025-11-17 11:42:48.322145,904.92,37.62,1,101.76,1
2025-11-17 11:42:58.322145,910.03,28.09,1,64.35,1
2025-11-17 11:43:08.322145,918.15,31.33,0,108.77,0
2025-11-17 11:43:18.322145,909.53,28.36,1,25.25,1
2025-11-17 11:43:28.322145,906.51,39.86,1,97.22,1
2025-11-17 11:43:38.322145,917.93,25.58,1,57.13,1
2025-11-17 11:43:48.322145,918.76,32.13,0,109.06,0
2025-11-17 11:43:58.322145,919.9,26.03,1,33.04,1
2025-11-17 11:44:08.322145,913.73,25.41,1,63.06,1
2025-11-17 11:44:18.322145,918.2,28.41,0,114.35,0
2025-11-17 11:44:28.322145,914.18,26.73,0,56.38,0
2025-11-17 11:44:38.322145,913.77,34.46,1,66.97,1
2025-11-17 11:44:48.322145,915.98,28.77,1,70.86,1
2025-11-17 11:44:58.322145,905.79,37.95,1,98.7,1
2025-11-17 11:45:08.322145,910.56,27.2,1,82.9,1
2025-11-17 11:45:18.322145,915.97,27.62,0,54.24,0
2025-11-17 11:45:28.322145,914.01,34.69,1,78.25,1
2025-11-17 11:45:38.322145,910.41,29.82,0,94.5,0
2025-11-17 11:45:48.322145,910.69,28.73,0,36.42,0
2025-11-17 11:45:58.322145,916.44,32.44,1,80.6,1
2025-11-17 11:46:08.322145,906.44,35.41,1,19.52,1
2025-11-17 11:46:18.322145,909.51,27.98,1,101.72,1
2025-11-17 11:46:28.322145,915.01,36.41,1,39.26,1
2025-11-17 11:46:38.322145,902.13,35.42,1,16.34,1
2025-11-17 11:46:48.322145,911.08,28.0,1,107.37,1
2025-11-17 11:46:58.322145,909.85,25.79,0,26.94,0
2025-11-17 11:47:08.322145,916.97,39.97,0,56.53,0
2025-11-17 11:47:18.322145,906.66,33.22,0,104.99,0
2025-11-17 11:47:28.322145,900.75,38.41,0,76.25,0
2025-11-17 11:47:38.322145,916.58,27.28,0,52.89,0
2025-11-17 11:47:48.322145,907.47,36.54,0,44.58,0
2025-11-17 11:47:58.322145,912.42,35.35,0,89.26,0
2025-11-17 11:48:08.322145,909.55,32.71,1,32.75,1
2025-11-17 11:48:18.322145,910.07,30.75,0,79.59,0
2025-11-17 11:48:28.322145,906.72,39.68,1,16.0,1
2025-11-17 11:48:38.322145,911.12,35.4,1,69.89,1
2025-11-17 11:48:48.322145,917.81,29.58,0,101.76,0
2025-11-17 11:48:58.322145,902.74,26.14,1,33.19,1
2025-11-17 11:49:08.322145,919.44,29.45,1,69.82,1
2025-11-17 11:49:18.322145,904.67,39.79,1,54.34,1
2025-11-17 11:49:28.322145,917.33,27.67,0,91.01,0
2025-11-17 11:49:38.322145,911.56,32.63,1,83.61,1
2025-11-17 11:49:48.322145,905.09,25.34,0,28.25,0
2025-11-17 11:49:58.322145,905.92,32.06,0,72.78,0
2025-11-17 11:50:08.322145,917.78,35.8,0,84.92,0
2025-11-17 11:50:18.322145,916.18,36.83,1,56.59,1
2025-11-17 11:50:28.322145,914.05,39.38,0,41.2,0
2025-11-17 11:50:38.322145,901.06,35.79,0,31.96,0
2025-11-17 11:50:48.322145,914.63,34.99,1,98.65,1
2025-11-17 11:50:58.322145,917.05,32.57,1,30.54,1
2025-11-17 11:51:08.322145,901.23,27.6,1,52.7,1
2025-11-17 11:51:18.322145,905.98,34.33,0,49.31,0
2025-11-17 11:51:28.322145,916.3,38.42,0,107.69,0
2025-11-17 11:51:38.322145,903.51,27.82,1,110.54,1
2025-11-17 11:51:48.322145,914.61,30.26,1,47.78,1
2025-11-17 11:51:58.322145,902.53,32.17,1,80.08,1
2025-11-17 11:52:08.322145,912.57,38.83,1,104.15,1
2025-11-17 11:52:18.322145,914.98,26.77,1,103.72,1
2025-11-17 11:52:28.322145,912.75,36.02,1,109.11,1
2025-11-17 11:52:38.322145,916.41,35.65,0,14.7,0
2025-11-17 11:52:48.322145,916.0,28.97,0,71.42,0
2025-11-17 11:52:58.322145,910.96,37.54,1,104.07,1
2025-11-17 11:53:08.322145,900.44,36.41,0,101.26,0
2025-11-17 11:53:18.322145,901.97,30.84,1,111.13,1
2025-11-17 11:53:28.322145,911.71,30.88,0,100.86,0
2025-11-17 11:53:38.322145,903.72,32.28,1,90.77,1
2025-11-17 11:53:48.322145,916.63,26.34,1,61.95,1
2025-11-17 11:53:58.322145,912.03,38.35,1,34.63,1
2025-11-17 11:54:08.322145,906.29,31.02,0,27.56,0
2025-11-17 11:54:18.322145,908.64,32.9,1,19.34,1
2025-11-17 11:54:28.322145,915.84,38.19,0,73.75,0
2025-11-17 11:54:38.322145,911.0,38.67,0,45.94,0
2025-11-17 11:54:48.322145,901.49,34.85,0,59.88,0
2025-11-17 11:54:58.322145,910.73,31.28,1,39.76,1
2025-11-17 11:55:08.322145,916.3,32.49,1,75.65,1
2025-11-17 11:55:18.322145,905.14,39.17,0,19.47,0
2025-11-17 11:55:28.322145,906.65,28.15,1,110.83,1
2025-11-17 11:55:38.322145,904.64,39.8,1,38.41,1
2025-11-17 11:55:48.322145,904.31,36.64,1,56.73,1
2025-11-17 11:55:58.322145,908.89,32.03,0,71.01,0
2025-11-17 11:56:08.322145,916.12,37.27,1,56.81,1
2025-11-17 11:56:18.322145,908.64,33.81,1,93.58,1
2025-11-17 11:56:28.322145,911.8,33.68,1,94.62,1
2025-11-17 11:56:38.322145,900.45,36.32,0,18.42,0
2025-11-17 11:56:48.322145,912.4,25.84,1,34.98,1
2025-11-17 11:56:58.322145,902.67,35.77,1,86.66,1
2025-11-17 11:57:08.322145,905.24,33.58,1,68.53,1
2025-11-17 11:57:18.322145,907.22,39.74,1,109.24,1
2025-11-17 11:57:28.322145,919.15,38.54,1,92.92,1
2025-11-17 11:57:38.322145,907.75,33.36,0,24.45,0
2025-11-17 11:57:48.322145,911.73,31.96,1,33.22,1
2025-11-17 11:57:58.322145,912.84,26.13,1,105.91,1
2025-11-17 11:58:08.322145,912.64,28.96,0,68.68,0
2025-11-17 11:58:18.322145,900.18,36.38,1,62.97,1
2025-11-17 11:58:28.322145,900.84,38.24,1,74.23,1
2025-11-17 11:58:38.322145,913.06,35.85,0,84.41,0
2025-11-17 11:58:48.322145,904.7,28.69,1,53.8,1
2025-11-17 11:58:58.322145,912.12,32.62,0,107.63,0
2025-11-17 11:59:08.322145,914.59,30.55,1,64.44,1
2025-11-17 11:59:18.322145,904.1,27.23,0,56.62,0
2025-11-17 11:59:28.322145,903.33,39.08,1,99.19,1
2025-11-17 11:59:38.322145,913.0,31.14,0,43.23,0
2025-11-17 11:59:48.322145,909.14,33.82,1,66.22,1
2025-11-17 11:59:58.322145,907.88,37.34,0,46.24,0
2025-11-17 12:00:08.322145,907.07,25.47,1,19.62,1
2025-11-17 12:00:18.322145,911.05,32.21,1,42.96,1
2025-11-17 12:00:28.322145,900.07,36.31,0,70.35,0
2025-11-17 12:00:38.322145,911.39,28.87,1,73.58,1
2025-11-17 12:00:48.322145,903.33,38.98,0,33.45,0
2025-11-17 12:00:58.322145,904.72,34.57,0,70.86,0
2025-11-17 12:01:08.322145,911.63,27.32,1,87.89,1
2025-11-17 12:01:18.322145,901.79,35.2,1,44.18,1
2025-11-17 12:01:28.322145,907.07,35.05,1,34.8,1
2025-11-17 12:01:38.322145,912.24,30.12,1,40.9,1
2025-11-17 12:01:48.322145,900.38,39.2,1,46.46,1
2025-11-17 12:01:58.322145,909.14,33.25,1,98.22,1
2025-11-17 12:02:08.322145,902.23,29.67,1,56.54,1
2025-11-17 12:02:18.322145,913.46,31.05,1,30.79,1
2025-11-17 12:02:28.322145,906.32,28.97,1,67.73,1
2025-11-17 12:02:38.322145,910.68,27.26,1,61.88,1
2025-11-17 12:02:48.322145,910.64,39.72,1,12.81,1
2025-11-17 12:02:58.322145,900.79,26.83,1,43.12,1
2025-11-17 12:03:08.322145,910.62,25.75,1,23.62,1
2025-11-17 12:03:18.322145,905.05,35.33,1,14.02,1
2025-11-17 12:03:28.322145,900.86,39.9,0,65.6,0
2025-11-17 12:03:38.322145,903.55,34.11,0,67.68,0
2025-11-17 12:03:48.322145,915.06,33.85,1,43.77,1
2025-11-17 12:03:58.322145,912.55,27.19,1,40.57,1
2025-11-17 12:04:08.322145,908.6,36.89,1,93.92,1
2025-11-17 12:04:18.322145,908.03,28.04,1,26.13,1
2025-11-17 12:04:28.322145,914.65,39.08,0,36.88,0
2025-11-17 12:04:38.322145,919.68,25.85,1,108.89,1
2025-11-17 12:04:48.322145,900.66,37.31,1,37.06,1
2025-11-17 12:04:58.322145,915.26,30.05,0,53.37,0
2025-11-17 12:05:08.322145,901.71,30.33,1,56.52,1
2025-11-17 12:05:18.322145,907.36,34.52,1,36.34,1
2025-11-17 12:05:28.322145,903.55,25.98,1,26.68,1
2025-11-17 12:05:38.322145,917.24,36.55,0,38.16,0
2025-11-17 12:05:48.322145,911.85,35.51,0,39.03,0
2025-11-17 12:05:58.322145,917.52,33.62,0,108.09,0
2025-11-17 12:06:08.322145,911.95,31.51,0,62.24,0
2025-11-17 12:06:18.322145,910.77,33.05,1,16.77,1
2025-11-17 12:06:28.322145,909.62,30.51,1,69.11,1
2025-11-17 12:06:38.322145,919.16,36.1,1,61.05,1
2025-11-17 12:06:48.322145,907.91,26.28,0,95.22,0
2025-11-17 12:06:58.322145,913.68,31.74,1,101.8,1
2025-11-17 12:07:08.322145,910.82,30.78,0,110.74,0
2025-11-17 12:07:18.322145,914.38,31.01,0,94.41,0
2025-11-17 12:07:28.322145,917.11,36.44,1,104.53,1
2025-11-17 12:07:38.322145,904.44,30.22,0,61.24,0
2025-11-17 12:07:48.322145,913.56,29.23,1,21.88,1
2025-11-17 12:07:58.322145,909.1,34.13,1,100.54,1
2025-11-17 12:08:08.322145,907.32,27.45,1,97.51,1
2025-11-17 12:08:18.322145,916.81,33.8,1,47.99,1
2025-11-17 12:08:28.322145,908.83,25.16,0,53.98,0
2025-11-17 12:08:38.322145,902.71,33.6,0,19.72,0
2025-11-17 12:08:48.322145,907.91,36.84,1,67.19,1
2025-11-17 12:08:58.322145,909.61,30.62,1,31.51,1
2025-11-17 12:09:08.322145,913.98,32.68,0,59.32,0
2025-11-17 12:09:18.322145,919.32,27.8,1,54.49,1
2025-11-17 12:09:28.322145,900.55,26.86,0,26.67,0
2025-11-17 12:09:38.322145,907.77,31.3,1,89.5,1
2025-11-17 12:09:48.322145,919.73,25.21,1,21.71,1
2025-11-17 12:09:58.322145,906.38,32.02,0,105.68,0
2025-11-17 12:10:08.322145,914.15,25.14,0,29.7,0
2025-11-17 12:10:18.322145,916.35,31.58,0,90.3,0
2025-11-17 12:10:28.322145,915.59,36.34,1,66.68,1
2025-11-17 12:10:38.322145,914.33,30.5,1,102.87,1
2025-11-17 12:10:48.322145,909.09,37.79,0,91.2,0
2025-11-17 12:10:58.322145,902.17,34.1,0,110.51,0
2025-11-17 12:11:08.322145,905.43,34.13,0,15.12,0
2025-11-17 12:11:18.322145,902.71,39.12,1,113.82,1
2025-11-17 12:11:28.322145,914.79,39.08,1,58.5,1
2025-11-17 12:11:38.322145,906.92,32.3,1,22.99,1
2025-11-17 12:11:48.322145,906.32,38.1,0,53.67,0
2025-11-17 12:11:58.322145,903.88,30.85,1,12.12,1
2025-11-17 12:12:08.322145,911.17,34.83,1,24.48,1
2025-11-17 12:12:18.322145,912.39,28.73,0,25.99,0
2025-11-17 12:12:28.322145,918.26,31.91,0,103.03,0
2025-11-17 12:12:38.322145,915.06,39.05,1,50.61,1
2025-11-17 12:12:48.322145,915.27,25.17,0,79.05,0
2025-11-17 12:12:58.322145,918.08,37.86,1,77.49,1
2025-11-17 12:13:08.322145,902.89,32.85,0,58.95,0
2025-11-17 12:13:18.322145,903.83,26.16,0,84.74,0
2025-11-17 12:13:28.322145,914.84,28.78,1,46.0,1
2025-11-17 12:13:38.322145,910.44,27.16,1,95.75,1
2025-11-17 12:13:48.322145,913.03,25.8,0,77.3,0
2025-11-17 12:13:58.322145,901.08,32.98,0,30.15,0
2025-11-17 12:14:08.322145,904.67,30.47,0,81.92,0
2025-11-17 12:14:18.322145,919.29,35.33,1,20.6,1
2025-11-17 12:14:28.322145,908.7,31.1,0,73.95,0
2025-11-17 12:14:38.322145,912.42,27.04,1,25.82,1
2025-11-17 12:14:48.322145,913.78,33.79,1,76.05,1
2025-11-17 12:14:58.322145,900.93,33.62,0,92.71,0
2025-11-17 12:15:08.322145,913.98,30.92,1,114.38,1
2025-11-17 12:15:18.322145,914.69,29.59,1,104.83,1
2025-11-17 12:15:28.322145,916.99,31.29,1,74.87,1
2025-11-17 12:15:38.322145,910.48,39.2,0,82.15,0
2025-11-17 12:15:48.322145,908.7,26.6,1,46.8,1
2025-11-17 12:15:58.322145,912.88,33.74,1,52.26,1
2025-11-17 12:16:08.322145,908.45,39.52,0,102.7,0
2025-11-17 12:16:18.322145,906.24,39.07,1,39.75,1
2025-11-17 12:16:28.322145,915.71,31.6,0,72.82,0
2025-11-17 12:16:38.322145,900.28,26.44,1,105.92,1
2025-11-17 12:16:48.322145,919.55,29.67,1,63.05,1
2025-11-17 12:16:58.322145,915.2,36.21,0,68.42,0
2025-11-17 12:17:08.322145,917.8,26.84,0,25.38,0
2025-11-17 12:17:18.322145,915.05,36.25,1,48.57,1
2025-11-17 12:17:28.322145,907.28,35.87,1,67.82,1
2025-11-17 12:17:38.322145,901.29,39.04,0,65.7,0
2025-11-17 12:17:48.322145,910.21,35.81,0,97.06,0
2025-11-17 12:17:58.322145,915.53,35.9,1,58.12,1
2025-11-17 12:18:08.322145,907.1,31.64,0,70.62,0
2025-11-17 12:18:18.322145,915.62,25.75,1,62.63,1
2025-11-17 12:18:28.322145,911.51,33.36,1,45.16,1
2025-11-17 12:18:38.322145,915.28,31.16,0,22.89,0
2025-11-17 12:18:48.322145,905.26,30.5,0,62.76,0
2025-11-17 12:18:58.322145,904.77,27.15,0,74.32,0
2025-11-17 12:19:08.322145,900.15,34.92,1,55.82,1
2025-11-17 12:19:18.322145,908.1,37.27,1,90.31,1
2025-11-17 12:19:28.322145,914.41,39.7,0,40.59,0
2025-11-17 12:19:38.322145,917.29,37.56,1,17.2,1
2025-11-17 12:19:48.322145,918.03,29.3,0,104.4,0
2025-11-17 12:19:58.322145,906.25,38.77,0,31.99,0
2025-11-17 12:20:08.322145,918.81,33.18,0,67.11,0
2025-11-17 12:20:18.322145,917.35,35.7,0,28.6,0
2025-11-17 12:20:28.322145,901.57,39.38,1,64.41,1
2025-11-17 12:20:38.322145,919.35,37.85,0,63.25,0
2025-11-17 12:20:48.322145,901.78,38.63,0,95.62,0
2025-11-17 12:20:58.322145,904.02,38.7,0,91.64,0
2025-11-17 12:21:08.322145,916.35,25.98,0,32.14,0
2025-11-17 12:21:18.322145,906.01,36.37,0,27.71,0
2025-11-17 12:21:28.322145,914.59,32.32,1,111.98,1
2025-11-17 12:21:38.322145,902.72,36.17,0,112.33,0
2025-11-17 12:21:48.322145,903.38,32.9,0,42.88,0
2025-11-17 12:21:58.322145,914.15,29.24,1,113.82,1
2025-11-17 12:22:08.322145,910.33,31.92,0,56.22,0
2025-11-17 12:22:18.322145,904.51,32.8,0,113.93,0
2025-11-17 12:22:28.322145,919.9,33.15,1,81.0,1
2025-11-17 12:22:38.322145,913.59,25.39,1,75.92,1
2025-11-17 12:22:48.322145,907.28,36.41,1,104.79,1
2025-11-17 12:22:58.322145,902.12,37.97,0,44.51,0
2025-11-17 12:23:08.322145,901.98,28.98,1,95.02,1
2025-11-17 12:23:18.322145,906.26,37.17,1,42.98,1
2025-11-17 12:23:28.322145,901.84,36.91,0,82.92,0
2025-11-17 12:23:38.322145,912.8,30.36,1,38.13,1
2025-11-17 12:23:48.322145,905.79,39.36,1,32.76,1
2025-11-17 12:23:58.322145,907.55,28.4,1,71.51,1
2025-11-17 12:24:08.322145,915.31,37.3,0,109.29,0
2025-11-17 12:24:18.322145,906.94,35.31,1,97.38,1
2025-11-17 12:24:28.322145,912.47,33.1,1,18.62,1
2025-11-17 12:24:38.322145,912.56,31.31,0,43.18,0
2025-11-17 12:24:48.322145,916.33,38.84,1,60.99,1
2025-11-17 12:24:58.322145,913.02,27.44,0,39.18,0
2025-11-17 12:25:08.322145,916.13,37.13,1,62.5,1
2025-11-17 12:25:18.322145,903.74,37.77,0,101.04,0
2025-11-17 12:25:28.322145,919.21,34.78,1,41.69,1
2025-11-17 12:25:38.322145,916.85,38.92,1,106.92,1
2025-11-17 12:25:48.322145,910.56,28.78,0,79.15,0
2025-11-17 12:25:58.322145,908.66,27.1,0,18.36,0
2025-11-17 12:26:08.322145,910.22,30.63,0,104.37,0
2025-11-17 12:26:18.322145,913.39,33.24,1,92.68,1
2025-11-17 12:26:28.322145,907.24,29.58,1,45.4,1
2025-11-17 12:26:38.322145,912.44,30.13,0,79.1,0
2025-11-17 12:26:48.322145,904.49,28.24,0,73.71,0
2025-11-17 12:26:58.322145,917.68,25.46,0,25.39,0
2025-11-17 12:27:08.322145,904.87,34.19,0,62.41,0
2025-11-17 12:27:18.322145,914.54,38.96,1,24.67,1
2025-11-17 12:27:28.322145,903.12,37.37,0,61.24,0
2025-11-17 12:27:38.322145,901.77,25.7,1,78.73,1
2025-11-17 12:27:48.322145,911.22,32.87,0,17.38,0
2025-11-17 12:27:58.322145,917.21,37.88,1,113.47,1
2025-11-17 12:28:08.322145,910.54,39.31,0,70.62,0
2025-11-17 12:28:18.322145,900.5,25.89,0,37.89,0
2025-11-17 12:28:28.322145,910.91,31.06,1,54.26,1
2025-11-17 12:28:38.322145,910.4,32.27,1,65.81,1
2025-11-17 12:28:48.322145,902.06,32.8,1,17.73,1
2025-11-17 12:28:58.322145,912.13,38.93,1,20.87,1
2025-11-17 12:29:08.322145,904.27,26.28,0,23.38,0
2025-11-17 12:29:18.322145,903.47,35.15,0,59.17,0
2025-11-17 12:29:28.322145,909.55,37.69,1,19.2,1
2025-11-17 12:29:38.322145,908.73,36.57,1,29.36,1
2025-11-17 12:29:48.322145,909.78,37.51,1,17.55,1
2025-11-17 12:29:58.322145,908.64,25.88,0,91.7,0
2025-11-17 12:30:08.322145,915.86,30.1,1,75.75,1
2025-11-17 12:30:18.322145,914.8,30.86,1,38.74,1
2025-11-17 12:30:28.322145,907.84,25.65,1,102.01,1
2025-11-17 12:30:38.322145,910.74,29.7,0,101.71,0
2025-11-17 12:30:48.322145,900.82,27.48,0,55.25,0
2025-11-17 12:30:58.322145,915.91,36.3,1,58.42,1
2025-11-17 12:31:08.322145,917.13,38.55,1,54.72,1
2025-11-17 12:31:18.322145,903.46,26.78,1,13.2,1
2025-11-17 12:31:28.322145,907.52,39.96,0,22.86,0
2025-11-17 12:31:38.322145,909.34,33.35,1,43.67,1
2025-11-17 12:31:48.322145,903.65,30.71,1,52.1,1
2025-11-17 12:31:58.322145,907.52,35.62,0,61.02,0
2025-11-17 12:32:08.322145,908.75,35.49,1,75.27,1
2025-11-17 12:32:18.322145,912.45,37.58,0,59.85,0
2025-11-17 12:32:28.322145,916.49,31.05,1,76.67,1
2025-11-17 12:32:38.322145,911.29,27.79,0,38.52,0
2025-11-17 12:32:48.322145,910.72,27.17,0,41.19,0
2025-11-17 12:32:58.322145,919.87,31.68,0,33.14,0
2025-11-17 12:33:08.322145,903.19,38.11,1,19.21,1
2025-11-17 12:33:18.322145,915.24,38.29,0,79.02,0
2025-11-17 12:33:28.322145,908.82,32.79,0,22.66,0
